DATE,GAS,COAL,NUCLEAR,WIND,HYDRO,IMPORTS,BIOMASS,OTHER,SOLAR,STORAGE,GENERATION,CARBON_INTENSITY,LOW_CARBON,ZERO_CARBON,RENEWABLE,FOSSIL,GAS_perc,COAL_perc,NUCLEAR_perc,WIND_perc,HYDRO_perc,IMPORTS_perc,BIOMASS_perc,OTHER_perc,SOLAR_perc,STORAGE_perc,GENERATION_perc,LOW_CARBON_perc,ZERO_CARBON_perc,RENEWABLE_perc,FOSSIL_perc
24/05/2012,518.73,658.72,396.14,6.61,8.51,78.68,0,2.11,0,16.64,1686.13,23.9,0,411.26,15.11,1177.45,30.76,39.07,23.49,0.39,0.5,4.67,0,0.13,0,0.99,100,0,24.39,0.9,69.83
25/05/2012,431.16,590.12,395.49,92.03,8.96,77.44,0,2.09,0,13.72,1611,22.02,0,496.48,100.98,1021.27,26.76,36.63,24.55,5.71,0.56,4.81,0,0.13,0,0.85,100,0,30.82,6.27,63.39
26/05/2012,329.08,462.6,394.61,113.1,8.48,92.47,0,2.08,0,13.06,1415.5,19.78,0,516.2,121.59,791.68,23.25,32.68,27.88,7.99,0.6,6.53,0,0.15,0,0.92,100,0,36.47,8.59,55.93
27/05/2012,347.75,475.35,394.51,43.71,10.73,88.71,0,2.1,0,18.77,1381.64,20.79,0,448.96,54.44,823.11,25.17,34.4,28.55,3.16,0.78,6.42,0,0.15,0,1.36,100,0,32.49,3.94,59.57
28/05/2012,481.91,641.03,393.87,14.01,7.95,92.53,0,2.1,0,18.34,1651.75,23.53,0,415.83,21.96,1122.94,29.18,38.81,23.85,0.85,0.48,5.6,0,0.13,0,1.11,100,0,25.18,1.33,67.98
29/05/2012,482.69,641.47,393.3,9.19,8.44,71.81,0,1.86,0,19.37,1628.13,23.78,0,410.92,17.62,1124.16,29.65,39.4,24.16,0.56,0.52,4.41,0,0.11,0,1.19,100,0,25.24,1.08,69.05
30/05/2012,484.17,701.73,383.82,9.68,8.97,68.43,0,2.12,0,13.54,1672.46,24.8,0,402.47,18.65,1185.9,28.95,41.96,22.95,0.58,0.54,4.09,0,0.13,0,0.81,100,0,24.06,1.12,70.91
31/05/2012,497.44,668.01,382.61,33.64,9.11,65.82,0,2.09,0,12.4,1671.13,24.12,0,425.36,42.75,1165.45,29.77,39.97,22.9,2.01,0.55,3.94,0,0.12,0,0.74,100,0,25.45,2.56,69.74
01/06/2012,517.48,631.32,370.9,14.22,8.24,70.89,0,2.12,0,16.28,1631.46,23.9,0,393.36,22.46,1148.8,31.72,38.7,22.73,0.87,0.5,4.35,0,0.13,0,1,100,0,24.11,1.38,70.42
02/06/2012,410.86,489.3,370.62,64.7,8.46,90.22,0,2.12,0,10.23,1446.5,21.35,0,443.77,73.16,900.16,28.4,33.83,25.62,4.47,0.58,6.24,0,0.15,0,0.71,100,0,30.68,5.06,62.23
03/06/2012,384.96,451.63,370.6,98.82,8.86,92.75,0,2.12,0,11.47,1421.21,19.91,0,478.28,107.68,836.59,27.09,31.78,26.08,6.95,0.62,6.53,0,0.15,0,0.81,100,0,33.65,7.58,58.86
04/06/2012,354.74,562.96,376.54,31.32,8.9,64.66,0,2.11,0,11.79,1413.02,23.02,0,416.75,40.21,917.69,25.11,39.84,26.65,2.22,0.63,4.58,0,0.15,0,0.83,100,0,29.49,2.85,64.95
05/06/2012,412.41,541.22,384.24,40.02,9.45,61.05,0,2.12,0,18.24,1468.76,22.22,0,433.71,49.47,953.64,28.08,36.85,26.16,2.72,0.64,4.16,0,0.14,0,1.24,100,0,29.53,3.37,64.93
06/06/2012,496.99,578.37,392.48,45.88,10.01,76.21,0,2.11,0,13.27,1615.33,22.32,0,448.38,55.9,1075.37,30.77,35.81,24.3,2.84,0.62,4.72,0,0.13,0,0.82,100,0,27.76,3.46,66.57
07/06/2012,503.38,550.46,399.41,91.01,7.43,88.45,0,2.11,0,17.38,1659.64,21.23,0,497.85,98.44,1053.84,30.33,33.17,24.07,5.48,0.45,5.33,0,0.13,0,1.05,100,0,30,5.93,63.5
08/06/2012,496.55,483.55,399.52,132.01,8,87.67,0,2.11,0,17.39,1626.78,19.54,0,539.52,140,980.1,30.52,29.72,24.56,8.11,0.49,5.39,0,0.13,0,1.07,100,0,33.16,8.61,60.25
09/06/2012,427.42,428.74,399.05,81.09,7.88,94.55,0,2.11,0,17.85,1458.7,19.47,0,488.03,88.98,856.16,29.3,29.39,27.36,5.56,0.54,6.48,0,0.14,0,1.22,100,0,33.46,6.1,58.69
10/06/2012,438.59,476.39,393.6,11.84,7.61,92.02,0,2.12,0,18.44,1440.62,21.34,0,413.05,19.45,914.98,30.44,33.07,27.32,0.82,0.53,6.39,0,0.15,0,1.28,100,0,28.67,1.35,63.51
11/06/2012,629.31,519.39,393.09,30.47,8.27,81.12,0,2.09,0,25.03,1688.77,21.42,0,431.83,38.74,1148.7,37.26,30.76,23.28,1.8,0.49,4.8,0,0.12,0,1.48,100,0,25.57,2.29,68.02
12/06/2012,594.74,601.65,392.16,28.43,4.77,77.85,0,2.11,0,10.99,1712.71,22.82,0,425.36,33.2,1196.39,34.72,35.13,22.9,1.66,0.28,4.55,0,0.12,0,0.64,100,0,24.84,1.94,69.85
13/06/2012,573.93,612.82,397.31,9.27,5.26,73.34,0,2.11,0,15.39,1689.43,23.16,0,411.84,14.53,1186.75,33.97,36.27,23.52,0.55,0.31,4.34,0,0.12,0,0.91,100,0,24.38,0.86,70.25
14/06/2012,483.39,623.66,386.15,94.91,4.91,72.75,0,2.11,0,10.53,1678.4,22.53,0,485.96,99.81,1107.05,28.8,37.16,23.01,5.65,0.29,4.33,0,0.13,0,0.63,100,0,28.95,5.95,65.96
15/06/2012,462.21,558.84,374.09,151.13,6.52,75.47,0,2.11,0,18.55,1648.93,20.74,0,531.74,157.65,1021.06,28.03,33.89,22.69,9.17,0.4,4.58,0,0.13,0,1.13,100,0,32.25,9.56,61.92
16/06/2012,414.49,433.73,371.9,132.39,7.12,92.89,0,2.1,0,11.97,1466.59,19.32,0,511.41,139.51,848.23,28.26,29.57,25.36,9.03,0.49,6.33,0,0.14,0,0.82,100,0,34.87,9.51,57.84
17/06/2012,443.15,447.27,372.99,57.27,8.08,92.55,0,2.12,0,17.3,1440.73,20.35,0,438.34,65.35,890.42,30.76,31.04,25.89,3.98,0.56,6.42,0,0.15,0,1.2,100,0,30.42,4.54,61.8
18/06/2012,548.01,620.57,392.04,12.01,7.37,80.59,0,1.92,0,10.92,1673.42,23.36,0,411.42,19.38,1168.57,32.75,37.08,23.43,0.72,0.44,4.82,0,0.11,0,0.65,100,0,24.59,1.16,69.83
19/06/2012,536.76,626.16,396.47,19.79,6.8,49.92,0,2.09,0,13.93,1651.92,23.58,0,423.05,26.58,1162.92,32.49,37.91,24,1.2,0.41,3.02,0,0.13,0,0.84,100,0,25.61,1.61,70.4
20/06/2012,536.68,653.95,392.48,27.18,6.96,25.62,0,2.09,0,14.57,1659.52,23.97,0,426.61,34.14,1190.62,32.34,39.41,23.65,1.64,0.42,1.54,0,0.13,0,0.88,100,0,25.71,2.06,71.75
21/06/2012,526.37,613.8,385.96,96.56,8.04,36.67,0,3.17,0,23.11,1693.68,22.31,0,490.56,104.6,1140.16,31.08,36.24,22.79,5.7,0.48,2.17,0,0.19,0,1.36,100,0,28.96,6.18,67.32
22/06/2012,494.34,579.78,363.77,127.62,7.57,48.91,0,4.27,0,15.15,1641.41,21.97,0,498.96,135.19,1074.13,30.12,35.32,22.16,7.78,0.46,2.98,0,0.26,0,0.92,100,0,30.4,8.24,65.44
23/06/2012,408.95,457.78,355.67,151.26,8.31,47.61,0,2.11,0,10.31,1441.98,20.18,0,515.23,159.56,866.72,28.36,31.75,24.67,10.49,0.58,3.3,0,0.15,0,0.72,100,0,35.73,11.07,60.11
24/06/2012,403.65,485.49,361.98,87.23,9.39,47.72,0,2.12,0,12.06,1409.64,21.5,0,458.6,96.62,889.14,28.64,34.44,25.68,6.19,0.67,3.38,0,0.15,0,0.86,100,0,32.53,6.85,63.08
25/06/2012,511.91,647.58,366.98,27.09,8.35,39.89,0,2.75,0,20.92,1625.47,24.13,0,402.43,35.44,1159.49,31.49,39.84,22.58,1.67,0.51,2.45,0,0.17,0,1.29,100,0,24.76,2.18,71.33
26/06/2012,559.38,667.55,346,32.43,7.51,33.93,0,8.55,0,14.54,1669.88,24.87,0,385.94,39.94,1226.92,33.5,39.98,20.72,1.94,0.45,2.03,0,0.51,0,0.87,100,0,23.11,2.39,73.47
27/06/2012,587.91,648.51,345.51,37.53,8.19,31.06,0,7.78,0,18.14,1684.63,24.36,0,391.23,45.72,1236.42,34.9,38.5,20.51,2.23,0.49,1.84,0,0.46,0,1.08,100,0,23.22,2.71,73.39
28/06/2012,553,633.06,344.18,86.72,11.65,34.78,0,12.14,0,19.74,1695.26,23.6,0,442.54,98.36,1186.05,32.62,37.34,20.3,5.12,0.69,2.05,0,0.72,0,1.16,100,0,26.1,5.8,69.96
29/06/2012,460.64,594.6,325.74,143.89,13.16,50.14,0,10.38,0,10.02,1608.56,22.52,0,482.79,157.05,1055.24,28.64,36.96,20.25,8.95,0.82,3.12,0,0.65,0,0.62,100,0,30.01,9.76,65.6
30/06/2012,396.17,456.86,333.8,108.82,13.11,91.64,0,2.1,0,12.24,1414.76,20.59,0,455.73,121.94,853.04,28,32.29,23.59,7.69,0.93,6.48,0,0.15,0,0.87,100,0,32.21,8.62,60.3
01/07/2012,364.7,433.77,367.51,89.83,11.11,94.05,0,2.11,0,9.81,1372.89,19.87,0,468.45,100.93,798.47,26.56,31.6,26.77,6.54,0.81,6.85,0,0.15,0,0.71,100,0,34.12,7.35,58.16
02/07/2012,512.36,591.92,378.35,58.09,10.79,67.05,0,9.9,0,15.69,1644.15,22.38,0,447.23,68.88,1104.28,31.16,36,23.01,3.53,0.66,4.08,0,0.6,0,0.95,100,0,27.2,4.19,67.16
03/07/2012,539.56,608.08,376.29,44.26,15.57,65.89,0,12.39,0,21.95,1684,22.74,0,436.12,59.83,1147.64,32.04,36.11,22.34,2.63,0.92,3.91,0,0.74,0,1.3,100,0,25.9,3.55,68.15
04/07/2012,560.75,609.45,376.25,27.21,16.73,63.95,0,12.48,0,19.62,1686.44,23.05,0,420.19,43.94,1170.2,33.25,36.14,22.31,1.61,0.99,3.79,0,0.74,0,1.16,100,0,24.92,2.61,69.39
05/07/2012,526.02,630.6,374.74,13.67,15.11,72.87,0,12.66,0,16.02,1661.69,23.6,0,403.52,28.78,1156.62,31.66,37.95,22.55,0.82,0.91,4.39,0,0.76,0,0.96,100,0,24.28,1.73,69.61
06/07/2012,515.7,592.66,341.44,74.14,14.12,76.57,0,11.72,0,15.71,1642.06,22.8,0,429.7,88.26,1108.36,31.41,36.09,20.79,4.52,0.86,4.66,0,0.71,0,0.96,100,0,26.17,5.37,67.5
07/07/2012,391.7,546.42,330.05,67.99,10.76,90.46,0,2.06,0,17.67,1457.1,22.68,0,408.8,78.75,938.12,26.88,37.5,22.65,4.67,0.74,6.21,0,0.14,0,1.21,100,0,28.06,5.4,64.38
08/07/2012,399.84,545.05,330.29,23.44,9.64,95.46,0,2.09,0,16.9,1422.71,23.32,0,363.38,33.08,944.88,28.1,38.31,23.22,1.65,0.68,6.71,0,0.15,0,1.19,100,0,25.54,2.33,66.41
09/07/2012,498.3,670.28,329.9,25.08,10.09,80.9,0,9.93,0,22.02,1646.48,24.68,0,365.06,35.16,1168.58,30.26,40.71,20.04,1.52,0.61,4.91,0,0.6,0,1.34,100,0,22.17,2.14,70.97
10/07/2012,524.59,681.61,332.36,26.01,8.88,72.93,0,12.7,0,14.47,1673.54,24.96,0,367.25,34.89,1206.2,31.35,40.73,19.86,1.55,0.53,4.36,0,0.76,0,0.86,100,0,21.94,2.08,72.07
11/07/2012,502.07,663.96,344.73,49.01,12.08,46.99,0,12.73,0,14.3,1645.88,24.25,0,405.82,61.1,1166.03,30.5,40.34,20.94,2.98,0.73,2.86,0,0.77,0,0.87,100,0,24.66,3.71,70.85
12/07/2012,515.22,633.95,347.14,26.83,15.08,69.69,0,12.74,0,22.43,1643.08,23.7,0,389.05,41.91,1149.17,31.36,38.58,21.13,1.63,0.92,4.24,0,0.78,0,1.36,100,0,23.68,2.55,69.94
13/07/2012,469.57,653.24,347.28,32.75,11.65,78.09,0,11.45,0,12.95,1616.96,24.21,0,391.67,44.39,1122.81,29.04,40.4,21.48,2.03,0.72,4.83,0,0.71,0,0.8,100,0,24.22,2.75,69.44
14/07/2012,456.65,505.39,347.29,27.17,9.22,89.35,0,2.1,0,15.76,1452.94,22.39,0,383.68,36.39,962.05,31.43,34.78,23.9,1.87,0.63,6.15,0,0.14,0,1.08,100,0,26.41,2.5,66.21
15/07/2012,386.68,458.28,347.52,74.25,7.34,95.42,0,1.7,0,12.9,1384.08,21.1,0,429.11,81.59,844.96,27.94,33.11,25.11,5.36,0.53,6.89,0,0.12,0,0.93,100,0,31,5.89,61.05
16/07/2012,455.35,654.4,347.44,61.23,8.49,87.6,0,8.52,0,13.08,1636.11,23.76,0,417.16,69.72,1109.75,27.83,40,21.24,3.74,0.52,5.35,0,0.52,0,0.8,100,0,25.5,4.26,67.83
17/07/2012,467.9,656.56,348.03,51.27,8.44,82.3,0,12.63,0,16.84,1643.97,23.76,0,407.74,59.71,1124.47,28.46,39.94,21.17,3.12,0.51,5.01,0,0.77,0,1.02,100,0,24.8,3.63,68.4
18/07/2012,467.05,615.76,334.16,97.05,9.68,82.06,0,12.41,0,16.4,1634.58,22.91,0,440.89,106.73,1082.81,28.57,37.67,20.44,5.94,0.59,5.02,0,0.76,0,1,100,0,26.97,6.53,66.24
19/07/2012,535.11,639.39,299.17,38.93,10.52,86.84,0,12.76,0,16.57,1639.29,24.4,0,348.62,49.45,1174.51,32.64,39,18.25,2.37,0.64,5.3,0,0.78,0,1.01,100,0,21.27,3.02,71.65
20/07/2012,533.52,666.27,277.23,7.88,10.7,89.45,0,11.4,0,12.84,1609.3,25.7,0,295.81,18.58,1199.79,33.15,41.4,17.23,0.49,0.67,5.56,0,0.71,0,0.8,100,0,18.38,1.15,74.55
21/07/2012,442.51,531.15,301.55,18.43,8.44,93.28,0,2.1,0,14.1,1411.56,23.75,0,328.42,26.87,973.66,31.35,37.63,21.36,1.31,0.6,6.61,0,0.15,0,1,100,0,23.27,1.9,68.98
22/07/2012,350.06,421.24,327.42,137.45,7.9,95.14,0,2.1,0,10.08,1351.4,19.75,0,472.78,145.36,771.3,25.9,31.17,24.23,10.17,0.58,7.04,0,0.16,0,0.75,100,0,34.98,10.76,57.07
23/07/2012,473.6,567.97,320.92,102.43,10.12,82.51,0,10.42,0,11.55,1579.52,22.23,0,433.48,112.56,1041.57,29.98,35.96,20.32,6.49,0.64,5.22,0,0.66,0,0.73,100,0,27.44,7.13,65.94
24/07/2012,545.92,599.25,321.78,26.06,10.09,85.97,0,11.74,0,19.95,1620.76,23.68,0,357.93,36.15,1145.17,33.68,36.97,19.85,1.61,0.62,5.3,0,0.72,0,1.23,100,0,22.08,2.23,70.66
25/07/2012,550.89,589.26,347.73,13.27,10.04,100.01,0,12.62,0,11.67,1635.49,23.2,0,371.05,23.32,1140.15,33.68,36.03,21.26,0.81,0.61,6.11,0,0.77,0,0.71,100,0,22.69,1.43,69.71
26/07/2012,485.01,615.11,362.03,19.59,8.38,114.45,0,12.54,0,12.1,1629.2,23.24,0,389.99,27.96,1100.12,29.77,37.76,22.22,1.2,0.51,7.03,0,0.77,0,0.74,100,0,23.94,1.72,67.53
27/07/2012,467.38,540.44,363.82,68.59,9.01,108.13,0,11.66,0,13.32,1582.37,21.6,0,441.43,77.61,1007.82,29.54,34.15,22.99,4.33,0.57,6.83,0,0.74,0,0.84,100,0,27.9,4.9,63.69
28/07/2012,386.94,420.66,352.61,63.91,9.06,137.37,0,2.03,0,10.22,1382.8,19.74,0,425.58,72.97,807.59,27.98,30.42,25.5,4.62,0.66,9.93,0,0.15,0,0.74,100,0,30.78,5.28,58.4
29/07/2012,365.34,398.58,350.72,62.21,10.29,143.56,0,1.6,0,12.24,1344.53,19.23,0,423.21,72.5,763.92,27.17,29.64,26.08,4.63,0.77,10.68,0,0.12,0,0.91,100,0,31.48,5.39,56.82
30/07/2012,463.32,518.57,356.47,49.15,9.41,126.64,0,5.68,0,10.49,1539.72,21.32,0,415.03,58.56,981.89,30.09,33.68,23.15,3.19,0.61,8.22,0,0.37,0,0.68,100,0,26.95,3.8,63.77
31/07/2012,497.11,527.35,368.44,45.46,10.17,130.6,0,6.52,0,13.13,1598.78,21.33,0,424.07,55.63,1024.46,31.09,32.98,23.05,2.84,0.64,8.17,0,0.41,0,0.82,100,0,26.52,3.48,64.08
01/08/2012,451.88,473.57,385.3,114.11,12.81,118.37,0,12.67,0,22.51,1591.21,19.27,0,512.21,126.91,925.45,28.4,29.76,24.21,7.17,0.8,7.44,0,0.8,0,1.41,100,0,32.19,7.98,58.16
02/08/2012,460.9,536.1,390.71,41.17,13.39,125.97,0,12.65,0,9.48,1590.37,21.15,0,445.27,54.56,997.01,28.98,33.71,24.57,2.59,0.84,7.92,0,0.8,0,0.6,100,0,28,3.43,62.69
03/08/2012,482.67,496.14,391.26,42.05,11.46,108.96,0,9.87,0,15.37,1557.78,20.59,0,444.77,53.51,978.82,30.98,31.85,25.12,2.7,0.74,6.99,0,0.63,0,0.99,100,0,28.55,3.44,62.83
04/08/2012,417.39,410.74,387.64,20.74,13.26,137.84,0,2.11,0,17.93,1407.65,19.51,0,421.64,34,828.13,29.65,29.18,27.54,1.47,0.94,9.79,0,0.15,0,1.27,100,0,29.95,2.42,58.83
05/08/2012,425.77,401.38,386.98,7.04,11.98,142.57,0,2.48,0,21.9,1400.09,19.52,0,406,19.02,827.15,30.41,28.67,27.64,0.5,0.86,10.18,0,0.18,0,1.56,100,0,29,1.36,59.08
06/08/2012,496.9,512.44,387.47,27.38,13.72,134.24,0,10.48,0,16,1598.63,20.99,0,428.57,41.1,1009.34,31.08,32.05,24.24,1.71,0.86,8.4,0,0.66,0,1,100,0,26.81,2.57,63.14
07/08/2012,494.99,533.94,388.78,24.33,11.1,137.19,0,6.31,0,10.93,1607.56,21.34,0,424.21,35.43,1028.93,30.79,33.21,24.18,1.51,0.69,8.53,0,0.39,0,0.68,100,0,26.39,2.2,64.01
08/08/2012,486.77,577.53,387.26,4.5,10.92,126.16,0,11.7,0,14.5,1619.34,22.3,0,402.68,15.42,1064.3,30.06,35.66,23.92,0.28,0.67,7.79,0,0.72,0,0.9,100,0,24.87,0.95,65.72
09/08/2012,472.36,568.65,391.78,4.63,10.22,119.51,0,12.41,0,16.07,1595.64,22.25,0,406.64,14.85,1041.01,29.6,35.64,24.55,0.29,0.64,7.49,0,0.78,0,1.01,100,0,25.48,0.93,65.24
10/08/2012,404.8,601.02,404.79,8.06,9.84,120.63,0,11.7,0,13.95,1574.78,22.58,0,422.69,17.9,1005.82,25.71,38.17,25.7,0.51,0.62,7.66,0,0.74,0,0.89,100,0,26.84,1.14,63.87
11/08/2012,292.85,475.18,409.64,55.67,8.62,136.58,0,12.92,0,14.18,1405.65,20.02,0,473.94,64.29,768.03,20.83,33.81,29.14,3.96,0.61,9.72,0,0.92,0,1.01,100,0,33.72,4.57,54.64
12/08/2012,276.56,417.97,433.23,80.8,8.86,143.4,0,12.94,0,16.16,1389.92,18.08,0,522.88,89.66,694.54,19.9,30.07,31.17,5.81,0.64,10.32,0,0.93,0,1.16,100,0,37.62,6.45,49.97
13/08/2012,383.86,582.31,436.78,86.16,8.49,111.02,0,12.88,0,17.32,1638.82,20.8,0,531.43,94.65,966.17,23.42,35.53,26.65,5.26,0.52,6.77,0,0.79,0,1.06,100,0,32.43,5.78,58.96
14/08/2012,410.57,605.51,432.78,36.83,8.99,116.25,0,12.16,0,22.03,1645.12,21.76,0,478.6,45.82,1016.08,24.96,36.81,26.31,2.24,0.55,7.07,0,0.74,0,1.34,100,0,29.09,2.79,61.76
15/08/2012,371.94,566.14,429.95,139.11,7.36,120.87,0,6.55,0,12.27,1654.19,19.96,0,576.42,146.47,938.08,22.48,34.22,25.99,8.41,0.44,7.31,0,0.4,0,0.74,100,0,34.85,8.85,56.71
16/08/2012,429.36,579.16,417.77,117.46,8.91,56.07,0,0,0,15.68,1624.41,20.92,0,544.14,126.37,1008.52,26.43,35.65,25.72,7.23,0.55,3.45,0,0,0,0.97,100,0,33.5,7.78,62.09
17/08/2012,458.39,573.76,391.75,114.78,9.31,68.65,0,0,0,16.32,1632.97,21.25,0,515.84,124.09,1032.16,28.07,35.14,23.99,7.03,0.57,4.2,0,0,0,1,100,0,31.59,7.6,63.21
18/08/2012,417.11,497.7,361.24,65.39,9.8,91.14,0,0,0,15.42,1457.81,21.25,0,436.43,75.19,914.82,28.61,34.14,24.78,4.49,0.67,6.25,0,0,0,1.06,100,0,29.94,5.16,62.75
19/08/2012,406.9,504.35,360.48,14.57,9.65,125.88,0,0,0,14.01,1435.85,21.92,0,384.7,24.22,911.25,28.34,35.13,25.11,1.01,0.67,8.77,0,0,0,0.98,100,0,26.79,1.69,63.46
20/08/2012,570.09,667.01,374.58,34.8,9.79,12.85,0,9.74,0,12.11,1690.97,24.26,0,419.18,44.59,1237.09,33.71,39.45,22.15,2.06,0.58,0.76,0,0.58,0,0.72,100,0,24.79,2.64,73.16
21/08/2012,538.99,673.11,389.55,45.43,10.43,10.83,0,14.08,0,17.29,1699.72,23.91,0,445.41,55.86,1212.1,31.71,39.6,22.92,2.67,0.61,0.64,0,0.83,0,1.02,100,0,26.2,3.29,71.31
22/08/2012,387.3,646.37,390.54,103.19,9.85,17.31,0,11.8,0,12.33,1578.69,23.19,0,503.58,113.03,1033.66,24.53,40.94,24.74,6.54,0.62,1.1,0,0.75,0,0.78,100,0,31.9,7.16,65.48
23/08/2012,452.94,682.7,390.83,40.2,11.06,32.22,0,10.78,0,15.69,1636.42,24.15,0,442.09,51.26,1135.64,27.68,41.72,23.88,2.46,0.68,1.97,0,0.66,0,0.96,100,0,27.02,3.13,69.4
24/08/2012,460.1,657.56,392.3,17.53,10.74,39.02,0,13.66,0,12.34,1603.25,24.11,0,420.57,28.27,1117.66,28.7,41.01,24.47,1.09,0.67,2.43,0,0.85,0,0.77,100,0,26.23,1.76,69.71
25/08/2012,315.4,503.51,391.86,56.7,10.98,134.65,0,0.65,0,13.53,1427.27,20.78,0,459.53,67.68,818.91,22.1,35.28,27.45,3.97,0.77,9.43,0,0.05,0,0.95,100,0,32.2,4.74,57.38
26/08/2012,315.07,444.75,388.82,48.31,12.26,132.87,0,1.64,0,12.83,1356.54,19.72,0,449.39,60.57,759.82,23.23,32.79,28.66,3.56,0.9,9.79,0,0.12,0,0.95,100,0,33.13,4.47,56.01
27/08/2012,374.66,438.58,389.19,147.6,14.39,44.42,0,8.22,0,13.01,1430.07,18.93,0,551.18,161.99,813.23,26.2,30.67,27.21,10.32,1.01,3.11,0,0.57,0,0.91,100,0,38.54,11.33,56.87
28/08/2012,371.55,611.48,389.51,130.37,14.54,52.43,0,10.27,0,14.6,1594.75,21.71,0,534.42,144.91,983.03,23.3,38.34,24.42,8.18,0.91,3.29,0,0.64,0,0.92,100,0,33.51,9.09,61.64
29/08/2012,455.79,626.92,389.53,96.09,16.59,33.7,0,8.14,0,22.71,1649.48,22.38,0,502.22,112.68,1082.71,27.63,38.01,23.62,5.83,1.01,2.04,0,0.49,0,1.38,100,0,30.45,6.83,65.64
30/08/2012,436.48,656.1,389.28,92.65,15.29,21.63,0,6.16,0,14.28,1631.86,23.18,0,497.22,107.94,1092.58,26.75,40.21,23.85,5.68,0.94,1.33,0,0.38,0,0.88,100,0,30.47,6.61,66.95
31/08/2012,379.39,662.94,387.7,60.81,15.72,88.8,0,2.11,0,13,1610.47,23.22,0,464.23,76.53,1042.33,23.56,41.16,24.07,3.78,0.98,5.51,0,0.13,0,0.81,100,0,28.83,4.75,64.72
01/09/2012,287.85,482.35,387.51,114.29,15.2,130.07,0,2.09,0,14.75,1434.1,19.62,0,517,129.49,770.2,20.07,33.63,27.02,7.97,1.06,9.07,0,0.15,0,1.03,100,0,36.05,9.03,53.71
02/09/2012,337.32,474.27,387.57,58.96,15.97,129.51,0,2.1,0,19.89,1425.59,20.02,0,462.5,74.93,811.59,23.66,33.27,27.19,4.14,1.12,9.08,0,0.15,0,1.4,100,0,32.44,5.26,56.93
03/09/2012,437.39,607.31,387.4,73.25,13.46,76.19,0,11.48,0,16.32,1622.79,22.15,0,474.1,86.7,1044.7,26.95,37.42,23.87,4.51,0.83,4.69,0,0.71,0,1.01,100,0,29.22,5.34,64.38
04/09/2012,419.72,622.39,390.16,115.82,13.23,78.87,0,14.1,0,10.71,1664.99,21.91,0,519.21,129.05,1042.1,25.21,37.38,23.43,6.96,0.79,4.74,0,0.85,0,0.64,100,0,31.18,7.75,62.59
05/09/2012,393.52,700.32,383.11,61.3,12.12,61.61,0,14.08,0,12.56,1638.62,23.88,0,456.53,73.42,1093.84,24.02,42.74,23.38,3.74,0.74,3.76,0,0.86,0,0.77,100,0,27.86,4.48,66.75
06/09/2012,360.63,701.26,368.02,107.33,14.82,54.89,0,16.46,0,11.49,1634.9,23.74,0,490.17,122.15,1061.89,22.06,42.89,22.51,6.56,0.91,3.36,0,1.01,0,0.7,100,0,29.98,7.47,64.95
07/09/2012,337.97,712.45,364.34,67.61,15.22,80.15,0,24.68,0,12.81,1615.24,24.24,0,447.17,82.83,1050.42,20.92,44.11,22.56,4.19,0.94,4.96,0,1.53,0,0.79,100,0,27.68,5.13,65.03
08/09/2012,312.62,571.86,353.07,37,15.5,111.53,0,22.88,0,14.95,1439.42,22.89,0,405.57,52.5,884.48,21.72,39.73,24.53,2.57,1.08,7.75,0,1.59,0,1.04,100,0,28.18,3.65,61.45
09/09/2012,265.33,510.48,348.34,107.77,12.96,115.44,0,23.61,0,11.18,1395.1,21.09,0,469.06,120.72,775.81,19.02,36.59,24.97,7.72,0.93,8.27,0,1.69,0,0.8,100,0,33.62,8.65,55.61
10/09/2012,344.03,739.28,354.29,85.67,14.21,73.73,0,24.77,0,14.46,1650.45,24.26,0,454.17,99.88,1083.31,20.84,44.79,21.47,5.19,0.86,4.47,0,1.5,0,0.88,100,0,27.52,6.05,65.64
11/09/2012,332.85,714.92,356.62,144.18,13.69,62.87,0,24.96,0,11.59,1661.67,23.59,0,514.49,157.87,1047.77,20.03,43.02,21.46,8.68,0.82,3.78,0,1.5,0,0.7,100,0,30.96,9.5,63.06
12/09/2012,396.29,747.12,333.05,107.29,16.61,49.02,0,22.51,0,16.33,1688.22,24.62,0,456.95,123.9,1143.41,23.47,44.25,19.73,6.35,0.98,2.9,0,1.33,0,0.97,100,0,27.07,7.34,67.73
13/09/2012,403,701.08,321.5,148.29,17.36,69.8,0,26.11,0,16.9,1704.05,23.51,0,487.16,165.66,1104.08,23.65,41.14,18.87,8.7,1.02,4.1,0,1.53,0,0.99,100,0,28.59,9.72,64.79
14/09/2012,306.67,638.31,317.5,199.65,21.17,103.3,0,25.37,0,11.79,1623.76,21.72,0,538.32,220.83,944.98,18.89,39.31,19.55,12.3,1.3,6.36,0,1.56,0,0.73,100,0,33.15,13.6,58.2
15/09/2012,244.62,582.99,325.99,110.83,18.58,133.16,0,14.6,0,15.3,1446.08,22.01,0,455.4,129.41,827.61,16.92,40.32,22.54,7.66,1.29,9.21,0,1.01,0,1.06,100,0,31.49,8.95,57.23
16/09/2012,266.24,491.94,351.5,131.59,16.34,139.64,0,14.61,0,13.16,1425.04,19.83,0,499.44,147.93,758.18,18.68,34.52,24.67,9.23,1.15,9.8,0,1.03,0,0.92,100,0,35.05,10.38,53.2
